MSOA,Attribute code,Attribute,Value,%
E02001958,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.48%
E02001959,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,94.34%
E02001961,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,95.24%
E02001962,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,86.67%
E02001963,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,91.67%
E02001964,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,85.47%
E02001965,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.15%
E02001966,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,84.13%
E02001967,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,89.61%
E02001968,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.44%
E02001969,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,89.83%
E02001970,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,100.00%
E02001971,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,96.36%
E02001972,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,98.80%
E02001973,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,94.23%
E02001974,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,91.15%
E02001975,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,92.77%
E02001976,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,95.90%
E02001977,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,97.75%
E02001978,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,89.23%
E02001979,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,96.74%
E02001980,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,100.00%
E02001981,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,89.36%
E02001982,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,92.56%
E02001983,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.04%
E02001984,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,95.69%
E02001985,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,92.68%
E02001986,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,99.02%
E02001987,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,84.44%
E02001988,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,98.63%
E02001989,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,90.53%
E02001990,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.83%
E02001991,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,92.41%
E02001992,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,95.79%
E02001993,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,99.04%
E02001994,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.81%
E02001995,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,95.45%
E02001996,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,96.34%
E02001997,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,94.38%
E02001998,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,93.06%
E02001999,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,90.63%
E02006805,HHS2021q34gzerocommunityart,"% say they've not attended arts-based community groups (e.g. dance, music, arts, etc.) in Coventry in the last 12 months",,91.67%
E02001958,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,88.04%
E02001959,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,79.25%
E02001961,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,91.59%
E02001962,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,97.78%
E02001963,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,93.98%
E02001964,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,87.07%
E02001965,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,90.41%
E02001966,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,73.77%
E02001967,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,85.53%
E02001968,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,82.81%
E02001969,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,66.10%
E02001970,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,92.31%
E02001971,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,94.55%
E02001972,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,89.41%
E02001973,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,84.16%
E02001974,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,87.72%
E02001975,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,93.98%
E02001976,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,94.21%
E02001977,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,93.41%
E02001978,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,85.94%
E02001979,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,91.30%
E02001980,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,87.34%
E02001981,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,72.34%
E02001982,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,92.56%
E02001983,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,88.89%
E02001984,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,83.48%
E02001985,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,90.36%
E02001986,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,88.89%
E02001987,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,90.00%
E02001988,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,93.24%
E02001989,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,73.68%
E02001990,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,91.46%
E02001991,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,78.62%
E02001992,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,92.55%
E02001993,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,87.50%
E02001994,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,92.86%
E02001995,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,84.62%
E02001996,HHS2021q34hzerofaith-basedarts,% say they've not attended Faith-based cultural activities in Coventry in the last 12 months,,88.10%
