MSOA,Attribute,Value,%,DupValues+.01
E02001973,TGI-Leisure_Plays,1396,19.79%,0.1979
E02001969,TGI-Leisure_Plays,1092,20.42%,0.2042
E02006805,TGI-Leisure_Plays,1486,20.54%,0.2054
E02001986,TGI-Leisure_Plays,1431,21.25%,0.2125
E02001968,TGI-Leisure_Plays,1372,21.92%,0.2192
E02001958,TGI-Leisure_Plays,1537,22.88%,0.2288
E02001981,TGI-Leisure_Plays,2474,23.60%,0.236
E02001976,TGI-Leisure_Plays,1570,24.04%,0.2404
E02001978,TGI-Leisure_Plays,1354,24.64%,0.2464
E02001965,TGI-Leisure_Plays,1749,24.88%,0.2488
E02001995,TGI-Leisure_Plays,2010,24.89%,0.2489
E02001984,TGI-Leisure_Plays,2138,24.97%,0.2497
E02001959,TGI-Leisure_Plays,1446,25.12%,0.2512
E02001970,TGI-Leisure_Plays,1263,25.13%,0.2513
E02001977,TGI-Leisure_Plays,2077,25.42%,0.2542
E02001963,TGI-Leisure_Plays,1335,25.49%,0.2549
E02001975,TGI-Leisure_Plays,1670,25.63%,0.2563
E02001989,TGI-Leisure_Plays,1378,25.65%,0.2565
E02001971,TGI-Leisure_Plays,1304,25.78%,0.2578
E02001982,TGI-Leisure_Plays,1923,26.92%,0.2692
E02001993,TGI-Leisure_Plays,1766,26.95%,0.2695
E02001994,TGI-Leisure_Plays,1950,27.38%,0.2738
E02001979,TGI-Leisure_Plays,1376,27.51%,0.2751
E02001983,TGI-Leisure_Plays,1823,27.59%,0.2759
E02001985,TGI-Leisure_Plays,2267,27.94%,0.2794
E02001990,TGI-Leisure_Plays,2331,28.28%,0.2828
E02001974,TGI-Leisure_Plays,2323,28.45%,0.2845
E02001980,TGI-Leisure_Plays,1636,30.39%,0.3039
E02001967,TGI-Leisure_Plays,1885,31.84%,0.3184
E02001988,TGI-Leisure_Plays,3077,31.97%,0.3197
E02001987,TGI-Leisure_Plays,2003,32.68%,0.3268
E02001998,TGI-Leisure_Plays,1710,32.90%,0.329
E02001997,TGI-Leisure_Plays,2594,34.49%,0.3449
E02001991,TGI-Leisure_Plays,2992,36.87%,0.3687
E02001999,TGI-Leisure_Plays,4732,40.70%,0.407
E02001966,TGI-Leisure_Popular/rock concert,1334,25.68%,0.2568
E02001996,TGI-Leisure_Popular/rock concert,1557,27.20%,0.272
E02001964,TGI-Leisure_Popular/rock concert,2027,27.43%,0.2743
E02001972,TGI-Leisure_Popular/rock concert,2309,27.66%,0.2766
E02001961,TGI-Leisure_Popular/rock concert,1924,29.25%,0.2925
E02001992,TGI-Leisure_Popular/rock concert,2451,29.57%,0.2957
E02001973,TGI-Leisure_Popular/rock concert,2165,30.70%,0.307
E02001986,TGI-Leisure_Popular/rock concert,2079,30.87%,0.3087
E02001962,TGI-Leisure_Popular/rock concert,1618,30.94%,0.3094
E02001969,TGI-Leisure_Popular/rock concert,1694,31.67%,0.3167
E02001970,TGI-Leisure_Popular/rock concert,1600,31.84%,0.3184
E02001994,TGI-Leisure_Popular/rock concert,2323,32.62%,0.3262
E02006805,TGI-Leisure_Popular/rock concert,2380,32.89%,0.3289
E02001979,TGI-Leisure_Popular/rock concert,1662,33.23%,0.3323
E02001993,TGI-Leisure_Popular/rock concert,2191,33.43%,0.3343
E02001976,TGI-Leisure_Popular/rock concert,2202,33.72%,0.3372
E02001963,TGI-Leisure_Popular/rock concert,1783,34.04%,0.3404
E02001958,TGI-Leisure_Popular/rock concert,2287,34.05%,0.3405
E02001980,TGI-Leisure_Popular/rock concert,1847,34.31%,0.3431
E02001997,TGI-Leisure_Popular/rock concert,2584,34.35%,0.3435
E02001959,TGI-Leisure_Popular/rock concert,1981,34.42%,0.3442
E02001965,TGI-Leisure_Popular/rock concert,2426,34.51%,0.3451
E02001968,TGI-Leisure_Popular/rock concert,2163,34.56%,0.3456
E02001995,TGI-Leisure_Popular/rock concert,2810,34.79%,0.3479
E02001978,TGI-Leisure_Popular/rock concert,1922,34.97%,0.3497
E02001983,TGI-Leisure_Popular/rock concert,2315,35.03%,0.3503
E02001981,TGI-Leisure_Popular/rock concert,3736,35.64%,0.3564
E02001990,TGI-Leisure_Popular/rock concert,2947,35.76%,0.3576
E02001971,TGI-Leisure_Popular/rock concert,1831,36.19%,0.3619
E02001984,TGI-Leisure_Popular/rock concert,3115,36.39%,0.3639
E02001982,TGI-Leisure_Popular/rock concert,2607,36.49%,0.3649
E02001975,TGI-Leisure_Popular/rock concert,2379,36.52%,0.3652
E02001974,TGI-Leisure_Popular/rock concert,3000,36.74%,0.3674
E02001989,TGI-Leisure_Popular/rock concert,1980,36.86%,0.3686
E02001977,TGI-Leisure_Popular/rock concert,3019,36.95%,0.3695
E02001967,TGI-Leisure_Popular/rock concert,2223,37.55%,0.3755
E02001998,TGI-Leisure_Popular/rock concert,1954,37.60%,0.376
E02001991,TGI-Leisure_Popular/rock concert,3054,37.64%,0.3764
E02001985,TGI-Leisure_Popular/rock concert,3447,42.49%,0.4249
E02001987,TGI-Leisure_Popular/rock concert,2627,42.85%,0.4285
E02001988,TGI-Leisure_Popular/rock concert,4168,43.30%,0.433
E02001999,TGI-Leisure_Popular/rock concert,5180,44.55%,0.4455
E02001996,TGI-Leisure_Stately homes/ castles,877,15.32%,0.1532
E02001964,TGI-Leisure_Stately homes/ castles,1143,15.46%,0.1546
E02001961,TGI-Leisure_Stately homes/ castles,1106,16.81%,0.1681
E02001992,TGI-Leisure_Stately homes/ castles,1431,17.26%,0.1726
E02001969,TGI-Leisure_Stately homes/ castles,953,17.82%,0.1782
E02001973,TGI-Leisure_Stately homes/ castles,1258,17.84%,0.1784
E02001986,TGI-Leisure_Stately homes/ castles,1210,17.97%,0.1797
E02001958,TGI-Leisure_Stately homes/ castles,1231,18.33%,0.1833
E02001968,TGI-Leisure_Stately homes/ castles,1165,18.62%,0.1862
E02006805,TGI-Leisure_Stately homes/ castles,1356,18.74%,0.1874
E02001962,TGI-Leisure_Stately homes/ castles,982,18.78%,0.1878
E02001984,TGI-Leisure_Stately homes/ castles,1684,19.67%,0.1967
E02001976,TGI-Leisure_Stately homes/ castles,1286,19.69%,0.1969
E02001970,TGI-Leisure_Stately homes/ castles,994,19.78%,0.1978
E02001972,TGI-Leisure_Stately homes/ castles,1656,19.83%,0.1983
E02001989,TGI-Leisure_Stately homes/ castles,1074,19.99%,0.1999
E02001965,TGI-Leisure_Stately homes/ castles,1415,20.13%,0.2013
E02001978,TGI-Leisure_Stately homes/ castles,1107,20.14%,0.2014
E02001995,TGI-Leisure_Stately homes/ castles,1653,20.47%,0.2047
E02001971,TGI-Leisure_Stately homes/ castles,1037,20.50%,0.205
E02001959,TGI-Leisure_Stately homes/ castles,1187,20.62%,0.2062
E02001963,TGI-Leisure_Stately homes/ castles,1081,20.64%,0.2064
E02001975,TGI-Leisure_Stately homes/ castles,1345,20.64%,0.2164
E02001994,TGI-Leisure_Stately homes/ castles,1502,21.09%,0.2109
E02001983,TGI-Leisure_Stately homes/ castles,1394,21.10%,0.211
E02001966,TGI-Leisure_Stately homes/ castles,1097,21.12%,0.2112
E02001981,TGI-Leisure_Stately homes/ castles,2237,21.34%,0.2134
E02001977,TGI-Leisure_Stately homes/ castles,1762,21.56%,0.2156
E02001979,TGI-Leisure_Stately homes/ castles,1096,21.92%,0.2192
E02001982,TGI-Leisure_Stately homes/ castles,1571,21.99%,0.2199
E02001985,TGI-Leisure_Stately homes/ castles,1807,22.27%,0.2227
E02001974,TGI-Leisure_Stately homes/ castles,1823,22.32%,0.2232
E02001993,TGI-Leisure_Stately homes/ castles,1464,22.34%,0.2234
E02001990,TGI-Leisure_Stately homes/ castles,1841,22.34%,0.2334
E02001987,TGI-Leisure_Stately homes/ castles,1434,23.39%,0.2339
E02001980,TGI-Leisure_Stately homes/ castles,1320,24.52%,0.2452
E02001967,TGI-Leisure_Stately homes/ castles,1464,24.73%,0.2473
E02001998,TGI-Leisure_Stately homes/ castles,1288,24.78%,0.2478
E02001988,TGI-Leisure_Stately homes/ castles,2428,25.22%,0.2522
E02001997,TGI-Leisure_Stately homes/ castles,1965,26.12%,0.2612
E02001991,TGI-Leisure_Stately homes/ castles,2206,27.19%,0.2719
E02001999,TGI-Leisure_Stately homes/ castles,3699,31.81%,0.3181
E02001975,TGI-Leisure_Theatre once a month or more,88,1.35%,0.0135
E02001959,TGI-Leisure_Theatre once a month or more,78,1.36%,0.0136
E02001969,TGI-Leisure_Theatre once a month or more,74,1.38%,0.0138
E02001963,TGI-Leisure_Theatre once a month or more,73,1.39%,0.0139
E02001971,TGI-Leisure_Theatre once a month or more,72,1.42%,0.0142
E02001998,TGI-Leisure_Theatre once a month or more,78,1.50%,0.015
E02001965,TGI-Leisure_Theatre once a month or more,106,1.51%,0.0151
E02001967,TGI-Leisure_Theatre once a month or more,90,1.52%,0.0152
E02001979,TGI-Leisure_Theatre once a month or more,77,1.54%,0.0154
E02001961,TGI-Leisure_Theatre once a month or more,103,1.57%,0.0157
E02001964,TGI-Leisure_Theatre once a month or more,116,1.57%,0.0257
E02001992,TGI-Leisure_Theatre once a month or more,131,1.58%,0.0158
E02001990,TGI-Leisure_Theatre once a month or more,131,1.59%,0.0159
E02001976,TGI-Leisure_Theatre once a month or more,105,1.61%,0.0161
E02001970,TGI-Leisure_Theatre once a month or more,81,1.61%,0.0261
E02001984,TGI-Leisure_Theatre once a month or more,141,1.65%,0.0165
E02001994,TGI-Leisure_Theatre once a month or more,119,1.67%,0.0167
E02001980,TGI-Leisure_Theatre once a month or more,90,1.67%,0.0267
E02001958,TGI-Leisure_Theatre once a month or more,113,1.68%,0.0168
E02001989,TGI-Leisure_Theatre once a month or more,90,1.68%,0.0268
E02001968,TGI-Leisure_Theatre once a month or more,106,1.69%,0.0169
E02001996,TGI-Leisure_Theatre once a month or more,98,1.71%,0.0171
E02001997,TGI-Leisure_Theatre once a month or more,133,1.77%,0.0177
E02001978,TGI-Leisure_Theatre once a month or more,98,1.78%,0.0178
E02001974,TGI-Leisure_Theatre once a month or more,147,1.80%,0.018
E02001973,TGI-Leisure_Theatre once a month or more,128,1.81%,0.0181
E02001982,TGI-Leisure_Theatre once a month or more,132,1.85%,0.0185
E02001983,TGI-Leisure_Theatre once a month or more,123,1.86%,0.0186
E02006805,TGI-Leisure_Theatre once a month or more,135,1.87%,0.0187
E02001986,TGI-Leisure_Theatre once a month or more,127,1.89%,0.0189
E02001993,TGI-Leisure_Theatre once a month or more,126,1.92%,0.0192
E02001962,TGI-Leisure_Theatre once a month or more,105,2.01%,0.0201
E02001995,TGI-Leisure_Theatre once a month or more,212,2.63%,0.0263
E02001991,TGI-Leisure_Theatre once a month or more,223,2.75%,0.0275
E02001972,TGI-Leisure_Theatre once a month or more,242,2.90%,0.029
E02001999,TGI-Leisure_Theatre once a month or more,343,2.95%,0.0295
E02001977,TGI-Leisure_Theatre once a month or more,254,3.11%,0.0311
E02001981,TGI-Leisure_Theatre once a month or more,347,3.31%,0.0331
E02001966,TGI-Leisure_Theatre once a month or more,179,3.45%,0.0345
E02001985,TGI-Leisure_Theatre once a month or more,293,3.61%,0.0361
E02001988,TGI-Leisure_Theatre once a month or more,375,3.90%,0.039
E02001987,TGI-Leisure_Theatre once a month or more,261,4.26%,0.0426
E02001996,TGI-Leisure_Theatre,1498,26.17%,0.2617
E02001964,TGI-Leisure_Theatre,1959,26.51%,0.2651
E02001966,TGI-Leisure_Theatre,1404,27.03%,0.2703
E02001972,TGI-Leisure_Theatre,2310,27.67%,0.2767
E02001961,TGI-Leisure_Theatre,1849,28.11%,0.2811
E02001962,TGI-Leisure_Theatre,1549,29.62%,0.2962
E02001992,TGI-Leisure_Theatre,2496,30.11%,0.3011
E02001973,TGI-Leisure_Theatre,2144,30.40%,0.304
E02001969,TGI-Leisure_Theatre,1662,31.07%,0.3107
E02006805,TGI-Leisure_Theatre,2273,31.41%,0.3141
E02001986,TGI-Leisure_Theatre,2118,31.45%,0.3145
E02001968,TGI-Leisure_Theatre,2061,32.93%,0.3293
E02001958,TGI-Leisure_Theatre,2296,34.18%,0.3418
E02001981,TGI-Leisure_Theatre,3650,34.82%,0.3482
E02001976,TGI-Leisure_Theatre,2345,35.91%,0.3591
E02001970,TGI-Leisure_Theatre,1847,36.76%,0.3676
E02001995,TGI-Leisure_Theatre,2970,36.78%,0.3678
E02001978,TGI-Leisure_Theatre,2022,36.79%,0.3679
E02001965,TGI-Leisure_Theatre,2612,37.16%,0.3716
E02001984,TGI-Leisure_Theatre,3193,37.30%,0.373
E02001977,TGI-Leisure_Theatre,3057,37.41%,0.3741
E02001959,TGI-Leisure_Theatre,2156,37.46%,0.3746
E02001963,TGI-Leisure_Theatre,1989,37.97%,0.3797
E02001989,TGI-Leisure_Theatre,2043,38.03%,0.3803
E02001975,TGI-Leisure_Theatre,2500,38.37%,0.3837
E02001993,TGI-Leisure_Theatre,2519,38.43%,0.3843
E02001971,TGI-Leisure_Theatre,1954,38.62%,0.3862
E02001994,TGI-Leisure_Theatre,2826,39.68%,0.3968
E02001983,TGI-Leisure_Theatre,2650,40.10%,0.401
E02001985,TGI-Leisure_Theatre,3257,40.15%,0.4015
E02001979,TGI-Leisure_Theatre,2055,41.09%,0.4109
E02001982,TGI-Leisure_Theatre,2937,41.11%,0.4111
E02001990,TGI-Leisure_Theatre,3450,41.86%,0.4186
E02001974,TGI-Leisure_Theatre,3437,42.09%,0.4209
E02001987,TGI-Leisure_Theatre,2709,44.19%,0.4419
E02001980,TGI-Leisure_Theatre,2390,44.40%,0.444
E02001967,TGI-Leisure_Theatre,2672,45.14%,0.4514
E02001988,TGI-Leisure_Theatre,4411,45.82%,0.4582
E02001998,TGI-Leisure_Theatre,2394,46.07%,0.4607
E02001997,TGI-Leisure_Theatre,3527,46.89%,0.4689
E02001991,TGI-Leisure_Theatre,3971,48.94%,0.4894
E02001999,TGI-Leisure_Theatre,6438,55.37%,0.5537
E02001981,TGI-Media_Adults 15+ estimate 2018,10483,,10483
E02001999,TGI-Media_Adults 15+ estimate 2018,11627,,11627
E02001979,TGI-Media_Adults 15+ estimate 2018,5001,,5001
E02001970,TGI-Media_Adults 15+ estimate 2018,5025,,5025
E02001971,TGI-Media_Adults 15+ estimate 2018,5059,,5059
E02001966,TGI-Media_Adults 15+ estimate 2018,5195,,5195
E02001998,TGI-Media_Adults 15+ estimate 2018,5197,,5197
E02001962,TGI-Media_Adults 15+ estimate 2018,5229,,5229
E02001963,TGI-Media_Adults 15+ estimate 2018,5238,,5238
E02001969,TGI-Media_Adults 15+ estimate 2018,5349,,5349
E02001989,TGI-Media_Adults 15+ estimate 2018,5372,,5372
E02001980,TGI-Media_Adults 15+ estimate 2018,5383,,5383
E02001978,TGI-Media_Adults 15+ estimate 2018,5496,,5496
E02001996,TGI-Media_Adults 15+ estimate 2018,5724,,5724
E02001959,TGI-Media_Adults 15+ estimate 2018,5756,,5756
E02001967,TGI-Media_Adults 15+ estimate 2018,5920,,5920
E02001987,TGI-Media_Adults 15+ estimate 2018,6130,,6130
E02001968,TGI-Media_Adults 15+ estimate 2018,6258,,6258
E02001975,TGI-Media_Adults 15+ estimate 2018,6515,,6515
E02001976,TGI-Media_Adults 15+ estimate 2018,6530,,6530
E02001993,TGI-Media_Adults 15+ estimate 2018,6554,,6554
E02001961,TGI-Media_Adults 15+ estimate 2018,6578,,6578
E02001983,TGI-Media_Adults 15+ estimate 2018,6608,,6608
E02001958,TGI-Media_Adults 15+ estimate 2018,6717,,6717
E02001986,TGI-Media_Adults 15+ estimate 2018,6734,,6734
E02001965,TGI-Media_Adults 15+ estimate 2018,7030,,7030
E02001973,TGI-Media_Adults 15+ estimate 2018,7053,,7053
E02001994,TGI-Media_Adults 15+ estimate 2018,7122,,7122
E02001982,TGI-Media_Adults 15+ estimate 2018,7144,,7144
E02006805,TGI-Media_Adults 15+ estimate 2018,7236,,7236
E02001964,TGI-Media_Adults 15+ estimate 2018,7391,,7391
E02001997,TGI-Media_Adults 15+ estimate 2018,7522,,7522
E02001995,TGI-Media_Adults 15+ estimate 2018,8076,,8076
E02001985,TGI-Media_Adults 15+ estimate 2018,8113,,8113
E02001991,TGI-Media_Adults 15+ estimate 2018,8114,,8114
E02001974,TGI-Media_Adults 15+ estimate 2018,8166,,8166
E02001977,TGI-Media_Adults 15+ estimate 2018,8171,,8171
E02001990,TGI-Media_Adults 15+ estimate 2018,8242,,8242
E02001992,TGI-Media_Adults 15+ estimate 2018,8290,,8290
E02001972,TGI-Media_Adults 15+ estimate 2018,8349,,8349
E02001984,TGI-Media_Adults 15+ estimate 2018,8561,,8561
E02001988,TGI-Media_Adults 15+ estimate 2018,9626,,9626
E02001968,TGI-Media_Daily Express,88,1.41%,0.0141
E02006805,TGI-Media_Daily Express,103,1.42%,0.0142
E02001962,TGI-Media_Daily Express,78,1.49%,0.0149
E02001964,TGI-Media_Daily Express,112,1.52%,0.0152
E02001984,TGI-Media_Daily Express,130,1.52%,0.0252
E02001989,TGI-Media_Daily Express,82,1.53%,0.0153
E02001992,TGI-Media_Daily Express,133,1.60%,0.016
E02001958,TGI-Media_Daily Express,110,1.64%,0.0164
E02001973,TGI-Media_Daily Express,118,1.67%,0.0167
E02001969,TGI-Media_Daily Express,90,1.68%,0.0168
E02001977,TGI-Media_Daily Express,140,1.71%,0.0171
E02001996,TGI-Media_Daily Express,98,1.71%,0.0271
E02001975,TGI-Media_Daily Express,113,1.73%,0.0173
E02001961,TGI-Media_Daily Express,116,1.76%,0.0176
E02001972,TGI-Media_Daily Express,148,1.77%,0.0177
E02001978,TGI-Media_Daily Express,98,1.78%,0.0178
E02001981,TGI-Media_Daily Express,195,1.86%,0.0186
E02001971,TGI-Media_Daily Express,94,1.86%,0.0286
E02001985,TGI-Media_Daily Express,153,1.89%,0.0189
E02001976,TGI-Media_Daily Express,124,1.90%,0.019
E02001986,TGI-Media_Daily Express,133,1.98%,0.0198
E02001959,TGI-Media_Daily Express,116,2.02%,0.0202
E02001965,TGI-Media_Daily Express,143,2.03%,0.0203
E02001983,TGI-Media_Daily Express,135,2.04%,0.0204
E02001995,TGI-Media_Daily Express,166,2.06%,0.0206
E02001974,TGI-Media_Daily Express,168,2.06%,0.0306
E02001966,TGI-Media_Daily Express,108,2.08%,0.0208
E02001993,TGI-Media_Daily Express,140,2.14%,0.0214
E02001982,TGI-Media_Daily Express,154,2.16%,0.0216
E02001988,TGI-Media_Daily Express,208,2.16%,0.0316
E02001963,TGI-Media_Daily Express,117,2.23%,0.0223
E02001994,TGI-Media_Daily Express,164,2.30%,0.023
E02001967,TGI-Media_Daily Express,140,2.36%,0.0236
E02001990,TGI-Media_Daily Express,196,2.38%,0.0238
E02001998,TGI-Media_Daily Express,127,2.44%,0.0244
E02001970,TGI-Media_Daily Express,125,2.49%,0.0249
E02001987,TGI-Media_Daily Express,154,2.51%,0.0251
E02001999,TGI-Media_Daily Express,295,2.54%,0.0254
E02001979,TGI-Media_Daily Express,128,2.56%,0.0256
E02001991,TGI-Media_Daily Express,211,2.60%,0.026
E02001997,TGI-Media_Daily Express,221,2.94%,0.0294
E02001980,TGI-Media_Daily Express,161,2.99%,0.0299
E02001985,TGI-Media_Daily Mail,200,2.47%,0.0247
E02001981,TGI-Media_Daily Mail,264,2.52%,0.0252
E02006805,TGI-Media_Daily Mail,194,2.68%,0.0268
E02001962,TGI-Media_Daily Mail,142,2.72%,0.0272
E02001966,TGI-Media_Daily Mail,144,2.77%,0.0277
E02001968,TGI-Media_Daily Mail,177,2.83%,0.0283
E02001961,TGI-Media_Daily Mail,192,2.92%,0.0292
E02001972,TGI-Media_Daily Mail,244,2.92%,0.0392
E02001977,TGI-Media_Daily Mail,241,2.95%,0.0295
E02001964,TGI-Media_Daily Mail,223,3.02%,0.0302
E02001996,TGI-Media_Daily Mail,176,3.07%,0.0307
E02001969,TGI-Media_Daily Mail,165,3.08%,0.0308
E02001973,TGI-Media_Daily Mail,217,3.08%,0.0408
E02001988,TGI-Media_Daily Mail,297,3.09%,0.0309
E02001987,TGI-Media_Daily Mail,200,3.26%,0.0326
E02001958,TGI-Media_Daily Mail,229,3.41%,0.0341
E02001978,TGI-Media_Daily Mail,192,3.49%,0.0349
E02001984,TGI-Media_Daily Mail,299,3.49%,0.0449
E02001992,TGI-Media_Daily Mail,302,3.64%,0.0364
E02001989,TGI-Media_Daily Mail,201,3.74%,0.0374
E02001995,TGI-Media_Daily Mail,302,3.74%,0.0474
E02001971,TGI-Media_Daily Mail,191,3.78%,0.0378
E02001975,TGI-Media_Daily Mail,246,3.78%,0.0478
E02001986,TGI-Media_Daily Mail,278,4.13%,0.0413
E02001976,TGI-Media_Daily Mail,283,4.33%,0.0433
E02001983,TGI-Media_Daily Mail,293,4.43%,0.0443
E02001965,TGI-Media_Daily Mail,321,4.57%,0.0457
E02001974,TGI-Media_Daily Mail,382,4.68%,0.0468
E02001959,TGI-Media_Daily Mail,270,4.69%,0.0469
E02001963,TGI-Media_Daily Mail,255,4.87%,0.0487
E02001982,TGI-Media_Daily Mail,352,4.93%,0.0493
E02001994,TGI-Media_Daily Mail,357,5.01%,0.0501
E02001993,TGI-Media_Daily Mail,331,5.05%,0.0505
E02001970,TGI-Media_Daily Mail,288,5.73%,0.0573
E02001990,TGI-Media_Daily Mail,472,5.73%,0.0673
E02001979,TGI-Media_Daily Mail,303,6.06%,0.0606
E02001991,TGI-Media_Daily Mail,501,6.17%,0.0617
E02001967,TGI-Media_Daily Mail,369,6.23%,0.0623
E02001998,TGI-Media_Daily Mail,326,6.27%,0.0627
E02001999,TGI-Media_Daily Mail,783,6.73%,0.0673
E02001997,TGI-Media_Daily Mail,560,7.44%,0.0744
E02001980,TGI-Media_Daily Mail,405,7.52%,0.0752
E02001999,TGI-Media_Daily Mirror,124,1.07%,0.0107
E02001967,TGI-Media_Daily Mirror,76,1.28%,0.0128
E02001991,TGI-Media_Daily Mirror,105,1.29%,0.0129
E02001998,TGI-Media_Daily Mirror,72,1.39%,0.0139
E02001984,TGI-Media_Daily Mirror,126,1.47%,0.0147
E02001988,TGI-Media_Daily Mirror,144,1.50%,0.015
E02001989,TGI-Media_Daily Mirror,81,1.51%,0.0151
E02001997,TGI-Media_Daily Mirror,114,1.52%,0.0152
E02001987,TGI-Media_Daily Mirror,94,1.53%,0.0153
E02001974,TGI-Media_Daily Mirror,128,1.57%,0.0157
E02001975,TGI-Media_Daily Mirror,103,1.58%,0.0158
E02001983,TGI-Media_Daily Mirror,105,1.59%,0.0159
E02001971,TGI-Media_Daily Mirror,81,1.60%,0.016
E02001985,TGI-Media_Daily Mirror,133,1.64%,0.0164
E02001982,TGI-Media_Daily Mirror,125,1.75%,0.0175
E02001958,TGI-Media_Daily Mirror,119,1.77%,0.0177
E02001994,TGI-Media_Daily Mirror,126,1.77%,0.0277
E02001993,TGI-Media_Daily Mirror,117,1.79%,0.0179
E02001959,TGI-Media_Daily Mirror,104,1.81%,0.0181
E02001990,TGI-Media_Daily Mirror,150,1.82%,0.0182
E02001978,TGI-Media_Daily Mirror,102,1.86%,0.0186
E02001965,TGI-Media_Daily Mirror,131,1.86%,0.0286
E02001976,TGI-Media_Daily Mirror,127,1.94%,0.0194
E02001968,TGI-Media_Daily Mirror,122,1.95%,0.0195
E02001981,TGI-Media_Daily Mirror,208,1.98%,0.0198
E02001963,TGI-Media_Daily Mirror,104,1.99%,0.0199
E02001977,TGI-Media_Daily Mirror,163,1.99%,0.0299
E02006805,TGI-Media_Daily Mirror,147,2.03%,0.0203
E02001980,TGI-Media_Daily Mirror,111,2.06%,0.0206
E02001970,TGI-Media_Daily Mirror,104,2.07%,0.0207
E02001992,TGI-Media_Daily Mirror,172,2.07%,0.0307
E02001979,TGI-Media_Daily Mirror,105,2.10%,0.021
E02001986,TGI-Media_Daily Mirror,142,2.11%,0.0211
E02001969,TGI-Media_Daily Mirror,115,2.15%,0.0215
E02001995,TGI-Media_Daily Mirror,174,2.15%,0.0315
E02001962,TGI-Media_Daily Mirror,113,2.16%,0.0216
E02001966,TGI-Media_Daily Mirror,113,2.18%,0.0218
E02001964,TGI-Media_Daily Mirror,161,2.18%,0.0318
E02001972,TGI-Media_Daily Mirror,192,2.30%,0.023
E02001996,TGI-Media_Daily Mirror,133,2.32%,0.0232
E02001961,TGI-Media_Daily Mirror,154,2.34%,0.0234
E02001973,TGI-Media_Daily Mirror,172,2.44%,0.0244
E02001979,TGI-Media_Daily Record,0,0.00%,0
E02001980,TGI-Media_Daily Record,0,0.00%,0.01
E02001998,TGI-Media_Daily Record,0,0.00%,0.01
E02001974,TGI-Media_Daily Record,1,0.01%,0.0001
E02001982,TGI-Media_Daily Record,1,0.01%,0.0101
E02001967,TGI-Media_Daily Record,1,0.02%,0.0002
E02001978,TGI-Media_Daily Record,1,0.02%,0.0102
E02001990,TGI-Media_Daily Record,2,0.02%,0.0102
E02001959,TGI-Media_Daily Record,2,0.03%,0.0003
E02001975,TGI-Media_Daily Record,2,0.03%,0.0103
E02001997,TGI-Media_Daily Record,2,0.03%,0.0103
E02001971,TGI-Media_Daily Record,2,0.04%,0.0004
