MSOA,Attribute,Value,%
E02001999,AFD-All_Yield_Average yield per ticket,19.2857,1928.57%
E02001999,AFD-All_Bookers per artform_Total income,350460.53,3.64%
E02001999,AFD-All_Audience Spectrum_Metro-culturals,4,0.21%
E02001999,AFD-All_Audience Spectrum_Commuter-land Culturebuffs,685,36.79%
E02001999,AFD-All_Audience Spectrum_Experience Seekers,548,29.43%
E02001999,AFD-All_Audience Spectrum_Dormitory Dependables,283,15.20%
E02001999,AFD-All_Audience Spectrum_Trips & Treats,138,7.41%
E02001999,AFD-All_Audience Spectrum_Home & Heritage,117,6.28%
E02001999,AFD-All_Audience Spectrum_Up Our Street,22,1.18%
E02001999,AFD-All_Audience Spectrum_Facebook Families,7,0.38%
E02001999,AFD-All_Audience Spectrum_Kaleidoscope Creativity,28,1.50%
E02001999,AFD-All_Audience Spectrum_Heydays,30,1.61%
E02001999,AFD-All_Audience Spectrum_Total,1862,
E02001999,AFD-Coventry_Number of Bookers,1537,3.97%
E02001999,AFD-Coventry_Tickets Issued,13200,4.09%
E02001999,AFD-Coventry_No of venues visited_1,1282,3.92%
E02001999,AFD-Coventry_No of venues visited_2,255,4.19%
E02001999,AFD-Coventry_No of venues visited_Average,1.165907612,116.59%
E02001999,AFD-Coventry_Bookers per artform_Children/Family,195,2.70%
E02001999,AFD-Coventry_Bookers per artform_Christmas Show,157,1.89%
E02001999,AFD-Coventry_Bookers per artform_Contemporary Visual Arts,15,10.95%
E02001999,AFD-Coventry_Bookers per artform_Dance,138,3.20%
E02001999,AFD-Coventry_Bookers per artform_Film,546,11.75%
E02001999,AFD-Coventry_Bookers per artform_General Entertainment,327,3.64%
E02001999,AFD-Coventry_Bookers per artform_Literature,1,3.57%
E02001999,AFD-Coventry_Bookers per artform_Museums/Heritage,0,0.00%
E02001999,AFD-Coventry_Bookers per artform_Music,547,4.73%
E02001999,AFD-Coventry_Bookers per artform_Musical Theatre,261,2.68%
E02001999,AFD-Coventry_Bookers per artform_Other Artforms,28,5.51%
E02001999,AFD-Coventry_Bookers per artform_Outdoor Arts,0,0.00%
E02001999,AFD-Coventry_Bookers per artform_Plays/Drama,461,4.22%
E02001999,AFD-Coventry_Bookers per artform_Traditional Visual Arts,0,0.00%
E02001999,AFD-Coventry_Bookers per artform_Uncoded,0,0.00%
E02001999,AFD-Coventry_Bookers per artform_Workshops,34,4.52%
E02001999,AFD-Coventry_Performances_Number of performances,2529,4.36%
E02001999,AFD-Coventry_Performances_Avg. performances booked for per customer,1.645413142,
E02001999,AFD-Coventry_Yield_Average yield per ticket,14.1777,
E02001999,AFD-Coventry_Bookers per artform_Total income,182397.06,
E02001999,AFD-Coventry_Audience Spectrum_Metro-culturals,3,3.23%
E02001999,AFD-Coventry_Audience Spectrum_Commuter-land Culturebuffs,569,37.02%
E02001999,AFD-Coventry_Audience Spectrum_Experience Seekers,454,29.54%
E02001999,AFD-Coventry_Audience Spectrum_Dormitory Dependables,233,15.16%
E02001999,AFD-Coventry_Audience Spectrum_Trips & Treats,104,6.77%
E02001999,AFD-Coventry_Audience Spectrum_Home & Heritage,103,6.70%
E02001999,AFD-Coventry_Audience Spectrum_Up Our Street,19,1.24%
E02001999,AFD-Coventry_Audience Spectrum_Facebook Families,3,0.20%
E02001999,AFD-Coventry_Audience Spectrum_Kaleidoscope Creativity,23,1.50%
E02001999,AFD-Coventry_Audience Spectrum_Heydays,26,1.69%
E02001999,AFD-Coventry_Audience Spectrum_Total,1537,3.97%
E02001999,Index of Multiple Deprivation (IMD) Score,11.57470566,
E02001999,Income Score (rate),0.044478357,
E02001999,Employment Score (rate),0.020796331,
E02001999,"Education, Skills and Training Score",6.466923898,
E02001999,Health Deprivation and Disability Score,-0.067993759,
E02001999,Crime Score,-1.412921683,
E02001999,Barriers to Housing and Services Score,32.44061627,
E02001999,Living Environment Score,27.9794244,
E02001999,Income Deprivation Affecting Children Index (IDACI) Score (rate),0.008948862,
E02001999,Income Deprivation Affecting Older People (IDAOPI) Score (rate),0.016562311,
E02001999,Children and Young People Sub-domain Score,-1.181731025,
E02001999,Adult Skills Sub-domain Score,0.19609704,
E02001999,Geographical Barriers Sub-domain Score,0.868791222,
E02001999,Wider Barriers Sub-domain Score,0.308047312,
E02001999,Indoors Sub-domain Score,0.635316489,
E02001999,Outdoors Sub-domain Score,-0.40132273,
E02006805,Adults 15+ estimate 2018,7236,2.50%
E02006805,Household estimate 2018,3639,2.51%
E02006805,Population estimate 2018,9462,2.65%
E02006805,Segmentation_Audience Spectrum_Metro-culturals,0,0.00%
E02006805,Segmentation_Audience Spectrum_Commuter-land Culturebuffs,0,0.00%
E02006805,Segmentation_Audience Spectrum_Experience Seekers,0,0.00%
E02006805,Segmentation_Audience Spectrum_Dormitory Dependables,102,1.44%
E02006805,Segmentation_Audience Spectrum_Trips & Treats,810,11.41%
E02006805,Segmentation_Audience Spectrum_Home & Heritage,0,0.00%
E02006805,Segmentation_Audience Spectrum_Up Our Street,1039,14.64%
E02006805,Segmentation_Audience Spectrum_Facebook Families,4054,57.11%
E02006805,Segmentation_Audience Spectrum_Kaleidoscope Creativity,787,11.09%
E02006805,Segmentation_Audience Spectrum segment_Heydays,307,4.32%
E02006805,Segmentation_Audience Spectrum_Adults 15+ estimate 2018,7099,
E02006805,Segmentation_MOSAIC_A City Prosperity ,0,0.00%
E02006805,Segmentation_MOSAIC_B Prestige Positions ,0,0.00%
E02006805,Segmentation_MOSAIC_C Country Living ,0,0.00%
E02006805,Segmentation_MOSAIC_D Rural Reality ,0,0.00%
E02006805,Segmentation_MOSAIC_E Senior Security ,74,1.02%
E02006805,Segmentation_MOSAIC_F Suburban Stability ,0,0.00%
E02006805,Segmentation_MOSAIC_G Domestic Success ,28,0.39%
E02006805,Segmentation_MOSAIC_H Aspiring Homemakers ,341,4.71%
E02006805,Segmentation_MOSAIC_I Family Basics ,3979,54.99%
E02006805,Segmentation_MOSAIC_J Transient Renters ,572,7.90%
E02006805,Segmentation_MOSAIC_K Municipal Tenants,213,2.94%
E02006805,Segmentation_MOSAIC_L Vintage Value ,539,7.45%
E02006805,Segmentation_MOSAIC_M Modest Traditions ,665,9.19%
E02006805,Segmentation_MOSAIC_N Urban Cohesion ,825,11.40%
E02006805,Segmentation_MOSAIC_O Rental Hubs ,0,0.00%
E02006805,Segmentation_MOSAIC_U Unclassified,0,0.00%
E02006805,Segmentation_MOSAIC 6 Group (Adults 15+)_Adults 15+ estimate 2018,7236,
E02006805,TGI-Leisure_Art galleries,1353,18.70%
E02006805,TGI-Leisure_Art gallery once a month or more,44,0.61%
E02006805,TGI-Leisure_Ballet,500,6.91%
E02006805,TGI-Leisure_Classical concerts,642,8.87%
E02006805,TGI-Leisure_Comedy Shows,1544,21.34%
E02006805,TGI-Leisure_Contemp-orary dance,470,6.50%
E02006805,TGI-Leisure_Jazz concerts,471,6.51%
E02006805,TGI-Leisure_Opera,325,4.49%
E02006805,TGI-Leisure_Plays,1486,20.54%
E02006805,TGI-Leisure_Popular/rock concert,2380,32.89%
E02006805,TGI-Leisure_Theatre,2273,31.41%
E02006805,TGI-Leisure_Theatre once a month or more,135,1.87%
E02006805,TGI-Leisure_Museums,1521,21.02%
E02006805,TGI-Leisure_Archaeological sites,284,3.92%
E02006805,TGI-Leisure_Stately homes/ castles,1356,18.74%
E02006805,TGI-Leisure_Cinema_Ever go to the cinema,5606,77.47%
E02006805,TGI-Leisure_Cinema_Go every two or three months,1054,14.57%
E02006805,TGI-Leisure_Cinema_Go once or more a month,1011,13.97%
E02006805,TGI-Leisure_Cinema_Never go,1630,22.53%
E02006805,TGI-Leisure_Adults 15+ estimate 2018,7236,
E02006805,TGI-Media_Daily Express,103,1.42%
E02006805,TGI-Media_Daily Mail,194,2.68%
E02006805,TGI-Media_Daily Mirror,147,2.03%
E02006805,TGI-Media_Daily Record,13,0.18%
E02006805,TGI-Media_Daily Star,119,1.64%
E02006805,TGI-Media_Daily Telegraph,51,0.70%
E02006805,TGI-Media_Financial Times,24,0.33%
E02006805,TGI-Media_The Guardian,55,0.76%
E02006805,TGI-Media_i (newspaper),40,0.55%
E02006805,TGI-Media_The Sun,466,6.44%
E02006805,TGI-Media_The Times,78,1.08%
E02006805,TGI-Media_Adults 15+ estimate 2018,7236,
E02006805,AFD-All_Number of Bookers,840,1.69%
E02006805,AFD-All_Tickets Issued,6411,1.38%
E02006805,AFD-All_No of venues visited_1,646,1.91%
E02006805,AFD-All_No of venues visited_2,139,1.42%
E02006805,AFD-All_No of venues visited_3,33,0.91%
E02006805,AFD-All_No of venues visited_4,13,0.91%
E02006805,AFD-All_No of venues visited_5,4,0.66%
E02006805,AFD-All_No of venues visited_6,2,0.75%
E02006805,AFD-All_No of venues visited_7,1,0.75%
E02006805,AFD-All_No of venues visited_8,0,0.00%
E02006805,AFD-All_No of venues visited_9,0,0.00%
E02006805,AFD-All_No of venues visited_10,1,3.57%
E02006805,AFD-All_No of venues visited_More than 10,1,1.82%
E02006805,AFD-All_No of venues visited_Average,1.351190476,135.12%
E02006805,AFD-All_Bookers per artform_Children/Family,144,1.82%
E02006805,AFD-All_Bookers per artform_Christmas Show,233,2.40%
E02006805,AFD-All_Bookers per artform_Contemporary Visual Arts,0,0.00%
E02006805,AFD-All_Bookers per artform_Dance,116,1.63%
E02006805,AFD-All_Bookers per artform_Film,28,0.55%
E02006805,AFD-All_Bookers per artform_General Entertainment,173,1.59%
E02006805,AFD-All_Bookers per artform_Literature,0,0.00%
E02006805,AFD-All_Bookers per artform_Museums/Heritage,61,2.05%
E02006805,AFD-All_Bookers per artform_Music,200,1.29%
E02006805,AFD-All_Bookers per artform_Musical Theatre,219,1.44%
E02006805,AFD-All_Bookers per artform_Other Artforms,7,0.82%
E02006805,AFD-All_Bookers per artform_Outdoor Arts,2,0.98%
E02006805,AFD-All_Bookers per artform_Plays/Drama,195,1.34%
E02006805,AFD-All_Bookers per artform_Traditional Visual Arts,0,0.00%
E02006805,AFD-All_Bookers per artform_Uncoded,13,0.92%
E02006805,AFD-All_Bookers per artform_Workshops,11,1.17%
E02006805,AFD-All_Performances_Number of performances,1603,1.48%
E02006805,AFD-All_Performances_Avg. performances booked for per customer,1.908333333,190.83%
E02006805,AFD-All_Yield_Average yield per ticket,20.3722,2037.22%
E02006805,AFD-All_Bookers per artform_Total income,122233.58,1.27%
E02006805,AFD-All_Audience Spectrum_Metro-culturals,0,0.00%
E02006805,AFD-All_Audience Spectrum_Commuter-land Culturebuffs,0,0.00%
E02006805,AFD-All_Audience Spectrum_Experience Seekers,0,0.00%
E02006805,AFD-All_Audience Spectrum_Dormitory Dependables,14,1.67%
E02006805,AFD-All_Audience Spectrum_Trips & Treats,135,16.07%
E02006805,AFD-All_Audience Spectrum_Home & Heritage,5,0.60%
E02006805,AFD-All_Audience Spectrum_Up Our Street,195,23.21%
E02006805,AFD-All_Audience Spectrum_Facebook Families,362,43.10%
E02006805,AFD-All_Audience Spectrum_Kaleidoscope Creativity,61,7.26%
E02006805,AFD-All_Audience Spectrum_Heydays,68,8.10%
E02006805,AFD-All_Audience Spectrum_Total,840,
E02006805,AFD-Coventry_Number of Bookers,663,1.71%
E02006805,AFD-Coventry_Tickets Issued,4689,1.45%
E02006805,AFD-Coventry_No of venues visited_1,606,1.86%
E02006805,AFD-Coventry_No of venues visited_2,57,0.94%
E02006805,AFD-Coventry_No of venues visited_Average,1.085972851,108.60%
E02006805,AFD-Coventry_Bookers per artform_Children/Family,134,1.85%
E02006805,AFD-Coventry_Bookers per artform_Christmas Show,210,2.53%
E02006805,AFD-Coventry_Bookers per artform_Contemporary Visual Arts,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Dance,83,1.92%
E02006805,AFD-Coventry_Bookers per artform_Film,20,0.43%
E02006805,AFD-Coventry_Bookers per artform_General Entertainment,135,1.50%
E02006805,AFD-Coventry_Bookers per artform_Literature,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Museums/Heritage,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Music,150,1.30%
E02006805,AFD-Coventry_Bookers per artform_Musical Theatre,156,1.60%
E02006805,AFD-Coventry_Bookers per artform_Other Artforms,5,0.98%
E02006805,AFD-Coventry_Bookers per artform_Outdoor Arts,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Plays/Drama,157,1.44%
E02006805,AFD-Coventry_Bookers per artform_Traditional Visual Arts,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Uncoded,0,0.00%
E02006805,AFD-Coventry_Bookers per artform_Workshops,10,1.33%
E02006805,AFD-Coventry_Performances_Number of performances,984,1.70%
E02006805,AFD-Coventry_Performances_Avg. performances booked for per customer,1.484162896,
E02006805,AFD-Coventry_Yield_Average yield per ticket,17.8469,
E02006805,AFD-Coventry_Bookers per artform_Total income,79579.49,
E02006805,AFD-Coventry_Audience Spectrum_Metro-culturals,0,0.00%
E02006805,AFD-Coventry_Audience Spectrum_Commuter-land Culturebuffs,0,0.00%
E02006805,AFD-Coventry_Audience Spectrum_Experience Seekers,0,0.00%
E02006805,AFD-Coventry_Audience Spectrum_Dormitory Dependables,10,1.51%
E02006805,AFD-Coventry_Audience Spectrum_Trips & Treats,101,15.23%
E02006805,AFD-Coventry_Audience Spectrum_Home & Heritage,4,0.60%
E02006805,AFD-Coventry_Audience Spectrum_Up Our Street,155,23.38%
E02006805,AFD-Coventry_Audience Spectrum_Facebook Families,291,43.89%
E02006805,AFD-Coventry_Audience Spectrum_Kaleidoscope Creativity,49,7.39%
E02006805,AFD-Coventry_Audience Spectrum_Heydays,53,7.99%
E02006805,AFD-Coventry_Audience Spectrum_Total,663,1.71%
E02006805,Index of Multiple Deprivation (IMD) Score,32.48910772,
E02006805,Income Score (rate),0.207581406,
E02006805,Employment Score (rate),0.081684099,
E02006805,"Education, Skills and Training Score",36.03652173,
E02006805,Health Deprivation and Disability Score,0.579605543,
E02006805,Crime Score,0.518335009,
E02006805,Barriers to Housing and Services Score,24.45284725,
E02006805,Living Environment Score,25.68440016,
E02006805,Income Deprivation Affecting Children Index (IDACI) Score (rate),0.06324405,
E02006805,Income Deprivation Affecting Older People (IDAOPI) Score (rate),0.04553682,
E02006805,Children and Young People Sub-domain Score,0.523281707,
E02006805,Adult Skills Sub-domain Score,0.305574589,
E02006805,Geographical Barriers Sub-domain Score,0.002209074,
E02006805,Wider Barriers Sub-domain Score,1.546918203,
E02006805,Indoors Sub-domain Score,0.363621969,
E02006805,Outdoors Sub-domain Score,0.113562968,
E02001958,No-participation,0.2714,27.14%
E02001958,Participation,0.7286,72.86%
E02001959,No-participation,0.1212,12.12%
E02001959,Participation,0.8788,87.88%
E02001961,No-participation,0.2063,20.63%
E02001961,Participation,0.7937,79.37%
E02001962,No-participation,0.7018,70.18%
E02001962,Participation,0.2982,29.82%
E02001963,No-participation,0.1296,12.96%
E02001963,Participation,0.8704,87.04%
E02001964,No-participation,0.2045,20.45%
E02001964,Participation,0.7955,79.55%
E02001965,No-participation,0.141,14.10%
E02001965,Participation,0.859,85.90%
E02001966,No-participation,0.1695,16.95%
E02001966,Participation,0.8305,83.05%
E02001967,No-participation,0.0299,2.99%
E02001967,Participation,0.9701,97.01%
E02001968,No-participation,0.322,32.20%
E02001968,Participation,0.678,67.80%
E02001969,No-participation,0.2462,24.62%
E02001969,Participation,0.7538,75.38%
E02001970,No-participation,0.1333,13.33%
E02001970,Participation,0.8667,86.67%
E02001971,No-participation,0.2174,21.74%
E02001971,Participation,0.7826,78.26%
E02001972,No-participation,0.2805,28.05%
E02001972,Participation,0.7195,71.95%
E02001973,No-participation,0.2286,22.86%
E02001973,Participation,0.7714,77.14%
E02001974,No-participation,0.1017,10.17%
E02001974,Participation,0.8983,89.83%
E02001975,No-participation,0.14,14.00%
E02001975,Participation,0.86,86.00%
E02001976,No-participation,0.1579,15.79%
E02001976,Participation,0.8421,84.21%
E02001977,No-participation,0.1417,14.17%
E02001977,Participation,0.8583,85.83%
E02001978,No-participation,0.3333,33.33%
E02001978,Participation,0.6667,66.67%
E02001979,No-participation,0.1698,16.98%
E02001979,Participation,0.8302,83.02%
E02001980,No-participation,0.1475,14.75%
E02001980,Participation,0.8525,85.25%
E02001981,No-participation,0.303,30.30%
E02001981,Participation,0.697,69.70%
E02001982,No-participation,0.1739,17.39%
E02001982,Participation,0.8261,82.61%
E02001983,No-participation,0.1463,14.63%
E02001983,Participation,0.8537,85.37%
E02001984,No-participation,0.2877,28.77%
E02001984,Participation,0.7123,71.23%
E02001985,No-participation,0.1222,12.22%
E02001985,Participation,0.8778,87.78%
E02001986,No-participation,0.2353,23.53%
E02001986,Participation,0.7647,76.47%
E02001987,No-participation,0.0833,8.33%
E02001987,Participation,0.9167,91.67%
E02001988,No-participation,0.1863,18.63%
E02001988,Participation,0.8137,81.37%
E02001989,No-participation,0.0893,8.93%
E02001989,Participation,0.9107,91.07%
E02001990,No-participation,0.1327,13.27%
E02001990,Participation,0.8673,86.73%
E02001991,No-participation,0.1379,13.79%
E02001991,Participation,0.8621,86.21%
E02001992,No-participation,0.3906,39.06%
E02001992,Participation,0.6094,60.94%
E02001993,No-participation,0.6842,68.42%
E02001993,Participation,0.3158,31.58%
E02001994,No-participation,0.3506,35.06%
E02001994,Participation,0.6494,64.94%
E02001995,No-participation,0.3088,30.88%
E02001995,Participation,0.6912,69.12%
E02001996,No-participation,0.2785,27.85%
E02001996,Participation,0.7215,72.15%
E02001997,No-participation,0.3293,32.93%
E02001997,Participation,0.6707,67.07%
E02001998,No-participation,0.1935,19.35%
E02001998,Participation,0.8065,80.65%
E02001999,No-participation,0.2558,25.58%
E02001999,Participation,0.7442,74.42%
E02006805,No-participation,0.274,27.40%
E02006805,Participation,0.726,72.60%
E02001958,Participation excluding pubs & cinemas,0.457142857,45.71%
E02001959,Participation excluding pubs & cinemas,0.545454545,54.55%
E02001961,Participation excluding pubs & cinemas,0.380952381,38.10%
E02001962,Participation excluding pubs & cinemas,0.105263158,10.53%
E02001963,Participation excluding pubs & cinemas,0.648148148,64.81%
E02001964,Participation excluding pubs & cinemas,0.579545455,57.95%
E02001965,Participation excluding pubs & cinemas,0.628205128,62.82%
E02001966,Participation excluding pubs & cinemas,0.627118644,62.71%
E02001967,Participation excluding pubs & cinemas,0.791044776,79.10%
E02001968,Participation excluding pubs & cinemas,0.338983051,33.90%
E02001969,Participation excluding pubs & cinemas,0.492307692,49.23%
E02001970,Participation excluding pubs & cinemas,0.511111111,51.11%
E02001971,Participation excluding pubs & cinemas,0.579710145,57.97%
E02001972,Participation excluding pubs & cinemas,0.56097561,56.10%
E02001973,Participation excluding pubs & cinemas,0.585714286,58.57%
E02001974,Participation excluding pubs & cinemas,0.610169492,61.02%
E02001975,Participation excluding pubs & cinemas,0.64,64.00%
E02001976,Participation excluding pubs & cinemas,0.631578947,63.16%
E02001977,Participation excluding pubs & cinemas,0.496062992,49.61%
E02001978,Participation excluding pubs & cinemas,0.333333333,33.33%
E02001979,Participation excluding pubs & cinemas,0.566037736,56.60%
E02001980,Participation excluding pubs & cinemas,0.459016393,45.90%
E02001981,Participation excluding pubs & cinemas,0.409090909,40.91%
E02001982,Participation excluding pubs & cinemas,0.586956522,58.70%
E02001983,Participation excluding pubs & cinemas,0.475609756,47.56%
